Ticker,Date,Price,Returns,Shares
SCON,20161230,1.23,-0.587248,7354
SCON,20170131,1.16,-0.056911,7354
SCON,20170228,1.19,0.025862,7354
SCON,20170331,1.27,0.067227,10591
SCON,20170428,1.69,0.330709,10591
SCON,20170531,1.86,0.100592,10724
SCON,20170630,1.74,-0.064516,10724
SCON,20170731,1.46,-0.16092,10724
SCON,20170831,0.99,-0.321918,10724
SCON,20170929,1.03,0.040404,10759
SCON,20171031,0.9928,-0.036116,10759
SCON,20171130,1.04,0.047542,10759
SCON,20171229,1.09,0.048077,10747
SCON,20180131,1.11,0.018349,10747
JBL,20120131,22.66,0.152594,209522
JBL,20120229,25.83,0.143425,209522
JBL,20120330,25.12,-0.027487,209522
JBL,20120430,23.45,-0.066481,206674
JBL,20120531,19.13,-0.18081,206674
JBL,20120629,20.33,0.062729,206674
JBL,20120731,21.7,0.067388,205482
JBL,20120831,22.78,0.053456,205482
JBL,20120928,18.72,-0.178227,205482
JBL,20121031,17.34,-0.073718,205558
JBL,20121130,19,0.100346,205558
JBL,20121231,19.29,0.015263,202920
JBL,20130131,18.91,-0.019699,202141
JBL,20130228,18.73,-0.005288,202141
JBL,20130328,18.48,-0.013348,202141
JBL,20130430,17.8,-0.036797,202643
JBL,20130531,20.06,0.131461,202643
JBL,20130628,20.38,0.015952,202643
JBL,20130731,22.99,0.128067,202657
JBL,20130830,22.82,-0.003915,202657
JBL,20130930,21.68,-0.049956,202657
JBL,20131031,20.86,-0.037823,203165
JBL,20131129,20.27,-0.024449,203165
JBL,20131231,17.44,-0.139615,206454
JBL,20140131,17.97,0.03039,206225
JBL,20140228,18.51,0.034502,206225
JBL,20140331,18,-0.027553,206225
JBL,20140430,17.26,-0.041111,203271
JBL,20140530,18.82,0.095017,203271
JBL,20140630,20.9,0.110521,199830
JBL,20140731,19.96,-0.044976,199830
JBL,20140829,21.58,0.08517,199830
JBL,20140930,20.17,-0.065338,199830
JBL,20141031,20.95,0.038671,193394
JBL,20141128,20.75,-0.005728,193394
JBL,20141231,21.83,0.052048,193222
JBL,20150130,20.61,-0.055886,193224
JBL,20150227,21.97,0.069869,193224
JBL,20150331,23.38,0.064178,193224
JBL,20150430,22.52,-0.036784,193762
JBL,20150529,24.57,0.094583,193762
JBL,20150630,21.29,-0.133496,193829
JBL,20150731,20.25,-0.048849,193829
JBL,20150831,19.35,-0.040494,193829
JBL,20150930,22.37,0.156072,193829
JBL,20151030,22.98,0.027269,189273
JBL,20151130,25.59,0.117058,189273
JBL,20151231,23.29,-0.089879,190538
JBL,20160129,19.91,-0.145127,190550
JBL,20160229,20.85,0.051231,190550
JBL,20160331,19.27,-0.075779,190550
JBL,20160429,17.36,-0.099118,191188
JBL,20160531,19.08,0.103687,191188
JBL,20160630,18.47,-0.031971,191086
JBL,20160729,20.35,0.101787,191086
JBL,20160831,21.19,0.045209,191086
JBL,20160930,21.82,0.029731,191086
JBL,20161031,21.34,-0.021998,185580
JBL,20161130,21.15,-0.005155,185580
JBL,20161230,23.67,0.119149,184492
JBL,20170131,23.98,0.013097,182231
JBL,20170228,25.51,0.067139,182231
JBL,20170331,28.92,0.133673,182231
JBL,20170428,29.02,0.003458,182290
JBL,20170531,29.92,0.03377,182290
JBL,20170630,29.19,-0.024398,179243
JBL,20170731,30.5,0.044878,179243
JBL,20170831,31.35,0.030492,179243
JBL,20170929,28.55,-0.089314,179243
JBL,20171031,28.28,-0.009457,176643
JBL,20171130,28.85,0.022984,176643
JBL,20171229,26.25,-0.090121,176856
JBL,20180131,25.43,-0.031238,175236
SANM,20120131,10.98,0.179377,81062
SANM,20120229,11.6,0.056466,81466
SANM,20120330,11.45,-0.012931,81499
SANM,20120430,8.9,-0.222707,81499
SANM,20120531,7.11,-0.201124,81499
SANM,20120629,8.19,0.151899,81575
SANM,20120731,8.54,0.042735,81575
SANM,20120831,8.64,0.01171,81575
SANM,20120928,8.51,-0.015046,81635
SANM,20121031,8.88,0.043478,81635
SANM,20121130,9.42,0.060811,81765
SANM,20121231,11.07,0.175159,82516
SANM,20130131,9.52,-0.140018,82516
SANM,20130228,10.25,0.076681,82516
SANM,20130328,11.37,0.109268,82785
SANM,20130430,12.62,0.109938,82785
SANM,20130531,13.58,0.07607,82785
SANM,20130628,14.35,0.056701,83631
SANM,20130731,16.475,0.148084,83631
SANM,20130830,16.27,-0.012443,83631
SANM,20130930,17.49,0.074985,84153
SANM,20131031,14.555,-0.16781,84153
SANM,20131129,15.48,0.063552,84222
SANM,20131231,16.7,0.078811,82782
SANM,20140131,16.72,0.001198,82782
SANM,20140228,16.96,0.014354,82782
SANM,20140331,17.45,0.028892,82319
SANM,20140430,20.25,0.160458,82319
SANM,20140530,20.35,0.004938,82319
SANM,20140630,22.78,0.11941,82640
SANM,20140731,23.29,0.022388,82640
SANM,20140829,23.48,0.008158,82640
SANM,20140930,20.86,-0.111584,82157
SANM,20141031,25.07,0.201822,82157
SANM,20141128,24.6,-0.018747,82475
SANM,20141231,23.53,-0.043496,83176
SANM,20150130,21.18,-0.099873,83176
SANM,20150227,22.7,0.071766,83176
SANM,20150331,24.19,0.065639,82626
SANM,20150430,20.33,-0.15957,82626
SANM,20150529,21.66,0.065421,82626
SANM,20150630,20.16,-0.069252,80456
SANM,20150731,22.07,0.094742,80456
SANM,20150831,19.24,-0.128228,80456
SANM,20150930,21.37,0.110707,80456
SANM,20151030,20.67,-0.032756,78058
SANM,20151130,22.67,0.096759,78405
SANM,20151231,20.58,-0.092192,77184
SANM,20160129,18.74,-0.089407,77184
